676.1617735496922	[607.92675784 130.49197985  12.67896909]
624.7763180531579	[581.26096926 124.33025018  24.92441373]
692.7988758459385	[595.14090446 123.90007412  -2.24110052]
683.3983056801703	[596.81409191 121.06432314 -22.89734614]
683.4578210128541	[600.16145688  44.32826428  17.43853593]
160.110263832812	[591.02445912 105.56467386   3.59903955]
662.3645397834606	[598.40458515 108.51776336  26.41160298]
661.441092724777	[605.39941973  91.53251182 -27.523757  ]
650.8161199135307	[586.00969848 141.02494075 -36.28595236]
640.3814662299869	[599.17027833  63.78431865   4.67120255]
672.9196074550384	[607.50391687  64.03130875 -34.17026897]
638.4868689294826	[596.17481589 131.94959372  48.35868601]
655.4960272873438	[606.09115938 113.44924898  28.88656833]
673.3527404791506	[590.9462051  146.35152104  23.86686528]
671.0432997714697	[590.11016867  60.20233325  37.17272393]
660.3034911732947	[599.3197126   92.60186882 -19.78485941]
687.3435245457102	[618.74268977 132.76075194 -26.89867332]
686.5788537257138	[601.23284863 108.43505776 -43.37933222]
662.2004073456055	[566.26422473 132.41072168 -23.49265473]
635.6186730369916	[605.49268529  45.47880681  -1.78423704]
662.7866330986166	[612.80142932  66.08592948   8.06472154]
697.462001115144	[591.95694809 133.54706712 -30.32773005]
668.0770164650576	[586.53795107 150.72954934  13.55508902]
662.3704918538898	[608.83337663  68.94305475  15.5057838 ]
675.4179848157285	[596.62815719 103.93974578 -17.35169425]
655.6564898599661	[595.64265285  81.67643935  17.23517423]
683.2813694011918	[608.92583425  76.18525498 -38.13360401]
669.4731986718032	[606.9819635  104.03659581  38.34944551]
637.8980325134869	[592.94227948  83.38482385 -29.57668922]
629.8252004926602	[587.02978877 157.37307991  -6.60168704]
699.6037663625062	[588.21954563 110.78370535   7.18629088]
629.5568169902946	[616.35998055  81.39514777 -53.49366737]
643.2367054222092	[612.35424103 120.38353596  39.92975039]
674.4278671761872	[604.14057385  69.22084838  -5.68790388]
683.7962226646547	[603.05853426  95.33877853 -54.57278537]
653.6069648054547	[600.07964453  57.28287883  29.85608012]
658.8891326056748	[579.38512836  50.32721652  26.0151553 ]
634.851962450931	[605.23162871 101.45652776 -38.53067879]
671.134494701069	[632.12252171  49.79901395 -19.42691468]
646.860836915117	[598.92101939  70.94702532 -20.65147609]
665.7420484875477	[586.56794415 107.75529056 -11.49868757]
638.0781446722054	[591.95285126 142.49382949  30.38187652]
658.0465604812396	[601.80355958  54.46624852  -9.5967989 ]
653.3011665372555	[600.89108411  88.60734409 -23.47072286]
72.69551592792016	[606.40419697  77.53392012  40.0127913 ]
699.7876146516296	[616.42037124  80.70204693 -10.10897418]
662.7475326463318	[618.89395499  66.67338584  -9.77289663]
670.4314636162557	[5.93071166e+02 1.13271827e+02 2.61258667e-01]
621.8241346911828	[576.65214325  63.24826284 -47.02749721]
649.7714837328776	[589.4400875  116.76234424 -44.52342369]
628.1153388024588	[579.06379411 125.2111584  -19.1814597 ]
664.299746682329	[595.23131528 102.78534668  30.60481844]
638.0327560438528	[609.73021165  60.65149475   4.5521824 ]
647.5614029479976	[598.6587599   91.34085862  29.73146107]
614.4031421419083	[598.25195795 118.50756202  20.69652325]
680.9133682739147	[590.92580802 152.29840555  19.58055693]
659.4386295912608	[598.47544283 106.6125672  -15.55956271]
2.5048527884069927	[600.49300842 110.63536417  31.71589082]
649.6437648630824	[603.17260695 101.48913211  37.34990625]
657.1116105674246	[596.38366013 116.78308786  35.21163808]
341.7370927609595	[591.04287622 129.57254244  30.28966873]
681.7639845022758	[592.69473063 106.08180019 -21.05471366]
651.4850613445394	[555.04796827 103.92316513 -52.49082567]
628.5878609054139	[601.03702654 119.64170004  -8.53211831]
651.1097842276281	[599.2333395  119.77133175 -15.30876182]
669.3682395298338	[594.95928719  73.62490038  52.03957535]
687.1663948719165	[592.98733457 140.58250087  10.29457116]
677.0927374350434	[575.82148532 126.3150687   -1.71906159]
672.5794274074653	[614.05134646 116.97479143  31.8747754 ]
662.1539853142598	[593.00631084 142.99711514  14.13293825]
691.1283339776635	[605.84834512  53.61009791 -12.71591253]
661.6164381074725	[577.61630304 141.26944088  21.00683498]
668.1189857051104	[588.32108344 115.02231411  13.37394145]
643.0205558043888	[605.18547463  64.7717066    8.32571215]
678.0413510938836	[600.13926118  97.16818765  34.14113719]
665.8256942773446	[591.13505248 149.56673776   2.6284387 ]
664.58336886713	[591.46378386 141.9080704  -31.10326609]
650.2583469582926	[606.06820385 118.11934407  -1.55940306]
664.0356959027814	[603.68693388  89.3318451  -52.66586749]
671.72103389912	[599.10720559 115.84282859 -16.00923701]
633.977973614109	[599.29306437 107.96533121  -8.33529074]
631.4741139934036	[597.21558213 100.39077968   1.60819603]
676.939511458952	[597.90347976  87.29803703  15.56287714]
664.9283410334759	[613.40723136 111.97978032   1.5135255 ]
648.3612749998633	[600.95196478 153.1640435    6.26541448]
662.5736140469146	[606.52173238  71.70508852 -23.29892473]
682.4887096154876	[603.99775035  68.61625197  -2.25134815]
637.1731304142843	[593.13907421 135.55059335 -35.16742739]
658.7380069705376	[594.49976399  82.81452656 -27.56969275]
685.9539070224452	[608.41423171  99.46056141 -11.00181697]
656.6242604974584	[605.80488812  64.84227193  31.31726948]
719.2408057333994	[603.83222102 121.52363053  27.25309144]
643.2965101620014	[602.93185361  88.0694349   25.13274204]
687.7452909095546	[599.58127461  67.73768293  -0.96810052]
667.8291253219998	[603.30197886  90.34806607  26.00518965]
638.343897582898	[619.57087225  85.92821364 -27.38939256]
676.9697271693719	[597.93874561  98.45022956 -12.19903063]
648.1060664397351	[603.18826006  75.94620919  39.11738358]
655.1251222227265	[595.72798322 106.80070808  14.02226997]
661.4835449696136	[596.15581179 140.63269433  -3.49827366]
653.1955121850193	[619.89689767  51.34410522   3.82271409]
670.9475142418345	[609.26005459  54.88889699  -2.97947874]
672.0426063579218	[579.26889895 123.05857717  14.59789225]
649.3280430286931	[595.48061455 101.96163553 -53.19138215]
645.8878176606152	[597.89442955 131.71462663 -22.80922975]
647.9840345483941	[614.09436981  92.73385587 -49.04030404]
685.7972260431536	[594.26528032 145.10864055 -34.02319761]
693.769081352845	[595.13996993 143.36914105 -14.15529668]
663.286370513712	[596.00953958  93.57540636  -4.51444856]
682.1964968630505	[601.65587603 119.34177411 -35.47864963]
672.2078260256502	[581.72103322 153.32774614 -15.58883355]
664.6407372922083	[604.77191951  74.58871819  44.76299367]
670.4641930560114	[598.98356582  66.48930406  31.32782915]
653.3134541732106	[602.45089835 108.33270814 -54.80030403]
644.5964050956368	[584.44158592 107.00399718  55.98917638]
678.8766397727156	[591.76259724 104.88688341   3.80121617]
131.9268786865323	[604.54197246 109.56928571  -4.05993979]
651.4763308790061	[581.12028726 125.10087557  18.4757024 ]
667.8460230581223	[606.84270616  64.55501111  -7.94664524]
657.8482905150311	[596.19488427  79.40687637  54.26126259]
655.908805552823	[594.66090519 136.78907393  17.45649176]
624.1967499685818	[600.69965629 105.91621481 -42.55514643]
641.6342559585246	[603.65995565 117.53051828  11.12498831]
17.37313106977581	[593.4164944  117.67170799  33.30536351]
666.8865098182648	[592.18874964 125.35789398  21.65628165]
671.2413794754486	[598.94693167 125.46691635  14.6019452 ]
665.64947914409	[582.70526339 110.01241391  -4.95206558]
658.2063057391765	[612.4765534  109.82859263  33.80321132]
655.7385363178994	[596.8679437  123.72405912  26.91533841]
663.5969964549121	[615.16329633  71.37161987  -0.87298757]
663.459426661406	[6.10257688e+02 8.16421591e+01 1.32425009e-01]
679.89402226432	[602.12143727 100.83503588  14.20112318]
674.855651717714	[584.00595581 104.33615197 -56.92258218]
690.1511909955727	[587.45896159 102.4088081   56.72784568]
675.2136740418637	[607.95336074  61.55649381  15.79636686]
637.3494172276482	[ 5.92814556e+02  1.54611688e+02 -9.38739371e-02]
641.7030970426821	[606.0894015   69.15379519  11.04103246]
118.79694217527981	[589.84705658 117.90386725 -17.25541157]
661.1598678996897	[592.04069005 107.40825397  36.01230419]
663.6901890997525	[598.6581843   63.65575524  13.13903162]
665.6447493285884	[597.8206448   44.08340083 -15.4198013 ]
678.7035972541802	[614.28362464  72.67330412  20.42131535]
661.6103047324425	[601.10503635  85.65824567  39.2294485 ]
645.0785340562427	[590.49363227 152.61017744  -2.69721971]
670.9556465682942	[624.2332203   60.68747927  -6.16829658]
665.5492615139857	[593.9507408  118.46138733 -44.51309422]
665.2922996917086	[603.29505651 104.31955096 -57.41618608]
658.7941735999932	[608.28716948  51.11723013  26.85525448]
652.4787866215619	[598.93999196 103.62914213   8.22407382]
223.619082359824	[579.01466552 132.37497388  21.78054481]
663.7051935708139	[594.21167029  99.18572453   8.74771094]
655.5944294104863	[595.2286042  110.19816308  -7.39355225]
649.1415428977889	[600.07046458  97.13867009  43.17005764]
655.3561429332703	[584.32722738 144.844777     2.83303379]
642.7661750653465	[599.02595615 100.05442239 -33.16205675]
643.3749412642621	[600.79218709 116.82093805  27.73967943]
639.720666586393	[606.06736646 110.06367798  47.59028393]
622.9900760035378	[611.05466885 153.37145237  -8.36086412]
646.2708989301046	[610.81098375  87.15550556 -23.69873783]
654.4886076835717	[589.29333643  99.23642381 -45.66198073]
626.014802315228	[587.17106413  77.21586944  54.25172151]
665.237300858615	[617.84440198  66.67652646  42.24413744]
655.7128556918198	[603.3160703   88.19764181  -8.73804704]
654.5984682053223	[592.19270584 112.37542045  45.29678101]
662.4483027847159	[603.37653655  93.44069606   4.07390706]
655.7973743167504	[597.27939812 127.48904064 -42.63217697]
634.7074486265636	[600.51215128  96.43397501 -44.88357622]
669.742779717437	[601.19100096  92.63521933  51.15508712]
664.918470107451	[578.33991984  91.81235715  56.0598398 ]
644.9642981209968	[595.46226349  88.36603131 -44.57600196]
661.7079244881784	[597.8145028  131.49982158  31.75116002]
659.283486907863	[621.85819426 105.53478193 -14.80032017]
664.0878792855115	[600.34579154  86.92755561  40.61647265]
617.7914854472269	[603.28419993 104.58657879  57.27053281]
650.2945209510455	[596.9503332  109.3485284  -58.31282562]
678.3882709010154	[614.34768571  90.41253655   5.88735749]
670.3055090462436	[608.4384542  145.51088925 -37.4122557 ]
650.760162183374	[616.78324713  65.11435757  30.49511316]
674.2568648866485	[596.48067655 120.85533281 -24.21392355]
663.9940908499377	[596.09009521 143.63318201   4.21633432]
630.5863450510441	[606.47857346 117.67167877 -25.11619819]
667.1935044946706	[612.43471594  77.89862555 -12.69607275]
657.1417297708695	[606.41088655 110.52931561 -51.6224134 ]
680.9742922591208	[592.93642389 109.72095529 -35.43123077]
698.8812585591753	[603.81800815 112.07210156  36.98161537]
692.0943293777677	[599.1065708  106.71159259  44.11294293]
668.0663968567133	[607.54833615 109.21125779  14.14879187]
653.485707758689	[598.12471314  82.21315999  13.80218475]
651.414021338484	[601.55331554  92.30945778 -53.857344  ]
652.4758949550546	[596.88998609  97.13442435  -7.28918022]
631.8924314643576	[594.98272584 120.27125346   5.88430501]
662.7942366308151	[595.05582008 126.37409027  31.2003347 ]
644.7572681802359	[595.44998317 119.53464083 -13.23816913]
695.8467825367628	[600.29547401  89.89326163  45.99917992]
662.6690409932341	[595.17976337 116.34036241  14.29718138]
683.5058377898717	[588.16734918 153.39582634  11.60552575]
212.81425412608513	[602.61278088  92.19289219  54.66500025]
665.1769646709756	[605.39645292  57.7585092   -3.97591722]
668.3268653958053	[619.44297096 110.33284377 -46.95650623]
663.1239848401094	[598.6028147  100.35587404  -5.37190228]
672.2298693857247	[595.13910345 144.94562514 -36.4343095 ]
650.3054221696678	[601.95309061  92.85745811  27.27183454]
689.1509892154304	[618.65200253  55.75097084  37.82676858]
356.80485439113863	[598.8366852  133.95779671 -10.71803398]
652.9164947107154	[591.93770359 136.58178232  24.06214382]
666.2980058255581	[602.88837222  73.57573187  44.99598168]
687.6870960756795	[612.74932572  89.61940939 -37.74807687]
681.1702501310004	[587.70751015  77.76260028  -0.80497469]
653.0090621903296	[606.86632101  55.95681696 -30.25679417]
643.2628253436469	[616.22193918  56.7098977   16.71923453]
663.1827079428724	[613.54109246 110.70567866   4.80068521]
679.6303777114254	[592.47008279 107.68584108 -57.14527529]
661.3607219586199	[600.98671419  79.89084547 -12.92948627]
649.9572382398178	[624.29292965  58.77988503 -15.25886907]
642.8943754913212	[601.6066679   88.64372767 -38.5975771 ]
661.9846331087311	[605.3739594   70.26761248  -4.22418932]
668.1702852128642	[609.3405464  121.48809413  36.30853871]
667.1308008236745	[597.97220991  81.23079136  42.54449646]
650.5210574398793	[590.27902737 143.68811361 -18.77888016]
690.9424392571718	[597.11664062 133.80391784  24.07996312]
665.7242631670158	[611.83363871  65.39078357  47.30889671]
327.3505256750107	[603.84109043  82.06300446 -40.59764464]
654.4813732029647	[587.75253196 118.59851163 -29.89698073]
677.5409389192021	[592.22256024  94.96818294 -43.74661636]
658.7457095286611	[629.25419972  95.49063078  61.66840316]
663.3731259574882	[588.38470624  95.66576343  11.46421893]
652.0321234848577	[603.80563726  54.97487128  11.02975625]
706.1757471314259	[609.45710501  44.79077336  -6.82890923]
106.39973536816808	[609.56810644 119.15241184  28.44498834]
662.8304825866794	[587.67958176 109.89457793  -3.69096172]
649.9370390988518	[613.14745367 105.76816341  16.53632265]
670.2738601314599	[584.12695646 113.09940076  51.49659113]
634.4480403615016	[595.80951643 121.24535828   2.53673445]
681.7212382812459	[607.79098676  84.33079229  49.14946376]
641.670061505258	[592.00609266 136.52627184  30.16040535]
650.1408681344706	[585.61248398  95.72052043 -23.32475471]
645.566901674767	[591.72654842 147.29926352   7.11802603]
652.3578247919988	[597.19147443 137.22948373  -0.97595445]
665.2140296567634	[603.07911697  64.21470546   6.9716841 ]
628.7550662952269	[596.26407555 100.00764635  47.26942682]
664.0389301527334	[603.63337651  97.89197622  22.50656628]
678.2072753657166	[609.19025728  74.6465639    2.27815703]
622.6944500321205	[590.25247709 117.30022561  32.10760528]
659.9515076233631	[614.50500775  75.33170825  50.29641805]
638.9018544168912	[601.4134243   92.46549316  17.99770753]
676.8597924531532	[608.25549184  52.34825857  -9.4347766 ]
664.3063962673399	[604.91455271  44.69308876   8.0321864 ]
704.9327923132462	[607.25644452  63.97810496 -13.60790028]
639.5229963468722	[606.16718093 107.84945263  10.7024085 ]
665.8131307751812	[595.22462244 123.50799979  22.48774913]
661.5715022367979	[601.63864556 135.10049088 -16.77412148]
644.0800218787534	[593.5462698  132.68376821  -8.26160089]
664.914821458232	[617.30835422  62.89223197  -5.34607438]
709.3765068734756	[591.44451635  56.60478335  35.6853047 ]
676.9580252931025	[587.73160385 114.85815266  38.92578603]
684.2459997869897	[600.16173238  61.91941794  37.63984528]
669.0040679901056	[604.76630437  83.28950323  49.18599083]
29.669493148285255	[601.95090824  82.49570396 -46.89621793]
671.9629338220632	[608.4029822   90.84091739 -35.98137713]
663.3017077918049	[589.03221269 144.56392814  12.64679357]
638.6075690767112	[601.77775706  84.86673149  -1.78216439]
695.4866768026641	[595.88772238 150.67786961 -31.78424555]
683.4033395801123	[606.40607168 104.40202934  19.08537999]
663.2735999816374	[583.87082467  61.72275855 -11.4988077 ]
651.1360713563811	[600.46974249 141.32048003  37.28686059]
666.0419589884585	[591.49087512  95.97387908 -50.14214724]
13.970172817118396	[609.47547451  43.17371407  11.25676247]
706.6926284258302	[598.16163697 113.77811956 -21.10012013]
153.8818974519869	[604.18173265  53.32616711 -11.80786286]
663.4397618360515	[594.9547706  124.1828579  -12.08900658]
388.2022285882744	[601.04729701  97.87972184 -29.00560043]
671.674282160579	[600.75049756 119.77102893  14.81000951]
678.4195473311268	[598.99432526 106.69056798  46.93710757]
651.1078907389068	[601.2320545   98.57623945 -28.14574539]
657.0535454880724	[593.90922053 133.31984663   3.02484876]
232.49762346812133	[596.10958619 130.53094027 -45.6901821 ]
656.2055415820382	[599.87851697 113.6277167   -5.40299203]
680.1439845852668	[606.37928988  71.03272345 -50.087205  ]
681.4327868791643	[608.98582509  68.65974516 -17.27995799]
690.744387622355	[594.2574759  111.6266723   -1.73838745]
675.5646531735104	[606.88472711  55.40725767   5.40041463]
709.1589872064548	[607.92675784 130.49197985  12.67896909]
673.0132105473847	[581.26096926 124.33025018  24.92441373]
682.1560728212621	[595.14090446 123.90007412  -2.24110052]
685.7167165477366	[596.81409191 121.06432314 -22.89734614]
649.8347281205811	[600.16145688  44.32826428  17.43853593]
653.8653810672755	[591.02445912 105.56467386   3.59903955]
678.1918035600102	[598.40458515 108.51776336  26.41160298]
648.2898120604314	[605.39941973  91.53251182 -27.523757  ]
661.9369594368778	[586.00969848 141.02494075 -36.28595236]
679.8492152542206	[599.17027833  63.78431865   4.67120255]
669.8187034355744	[607.50391687  64.03130875 -34.17026897]
676.5360844015928	[596.17481589 131.94959372  48.35868601]
663.7165261945318	[606.09115938 113.44924898  28.88656833]
631.288654764042	[590.9462051  146.35152104  23.86686528]
654.9636648357593	[590.11016867  60.20233325  37.17272393]
669.195920646425	[599.3197126   92.60186882 -19.78485941]
667.04976426916	[618.74268977 132.76075194 -26.89867332]
666.4239234011333	[601.23284863 108.43505776 -43.37933222]
641.6733110870562	[566.26422473 132.41072168 -23.49265473]
656.3639914713892	[605.49268529  45.47880681  -1.78423704]
651.243016200259	[612.80142932  66.08592948   8.06472154]
642.5934810595841	[591.95694809 133.54706712 -30.32773005]
681.7335426000134	[586.53795107 150.72954934  13.55508902]
674.0360046046426	[608.83337663  68.94305475  15.5057838 ]
138.86883475193474	[596.62815719 103.93974578 -17.35169425]
661.20547745134	[595.64265285  81.67643935  17.23517423]
668.4086228088352	[608.92583425  76.18525498 -38.13360401]
642.3222691124367	[606.9819635  104.03659581  38.34944551]
668.0201929334033	[592.94227948  83.38482385 -29.57668922]
647.8223204097502	[587.02978877 157.37307991  -6.60168704]
101.23796840156012	[588.21954563 110.78370535   7.18629088]
696.0383282408966	[616.35998055  81.39514777 -53.49366737]
671.1715861949136	[612.35424103 120.38353596  39.92975039]
648.6788707389527	[604.14057385  69.22084838  -5.68790388]
17.560025957719745	[603.05853426  95.33877853 -54.57278537]
654.9219943094497	[600.07964453  57.28287883  29.85608012]
671.2853617735877	[579.38512836  50.32721652  26.0151553 ]
643.1473059170421	[605.23162871 101.45652776 -38.53067879]
700.3552290258633	[632.12252171  49.79901395 -19.42691468]
5.907406161224003	[598.92101939  70.94702532 -20.65147609]
670.8090496134712	[586.56794415 107.75529056 -11.49868757]
643.0774683632848	[591.95285126 142.49382949  30.38187652]
664.7196160199921	[601.80355958  54.46624852  -9.5967989 ]
685.1814665370778	[600.89108411  88.60734409 -23.47072286]
285.79729885081974	[606.40419697  77.53392012  40.0127913 ]
660.2596192675717	[616.42037124  80.70204693 -10.10897418]
658.868348463829	[618.89395499  66.67338584  -9.77289663]
650.4733292691842	[5.93071166e+02 1.13271827e+02 2.61258667e-01]
661.457193171009	[576.65214325  63.24826284 -47.02749721]
665.3768772350975	[589.4400875  116.76234424 -44.52342369]
663.0769298589664	[579.06379411 125.2111584  -19.1814597 ]
634.7974875022674	[595.23131528 102.78534668  30.60481844]
636.3166396388348	[609.73021165  60.65149475   4.5521824 ]
677.289146926516	[598.6587599   91.34085862  29.73146107]
118.5851541555478	[598.25195795 118.50756202  20.69652325]
678.2670824760145	[590.92580802 152.29840555  19.58055693]
644.6376389930667	[598.47544283 106.6125672  -15.55956271]
656.3636409946866	[600.49300842 110.63536417  31.71589082]
615.7950016437521	[603.17260695 101.48913211  37.34990625]
628.8415225154772	[596.38366013 116.78308786  35.21163808]
45.966923423392814	[591.04287622 129.57254244  30.28966873]
665.022536244793	[592.69473063 106.08180019 -21.05471366]
665.3899157698928	[555.04796827 103.92316513 -52.49082567]
645.3786404566439	[601.03702654 119.64170004  -8.53211831]
610.5231514569632	[599.2333395  119.77133175 -15.30876182]
655.4457404316787	[594.95928719  73.62490038  52.03957535]
660.9610300277332	[592.98733457 140.58250087  10.29457116]
692.8796612974236	[575.82148532 126.3150687   -1.71906159]
678.8057383902267	[614.05134646 116.97479143  31.8747754 ]
638.5919312156426	[593.00631084 142.99711514  14.13293825]
646.6814581854478	[605.84834512  53.61009791 -12.71591253]
636.945629790563	[577.61630304 141.26944088  21.00683498]
641.4833213269071	[588.32108344 115.02231411  13.37394145]
674.3811577953875	[605.18547463  64.7717066    8.32571215]
683.8421363187628	[600.13926118  97.16818765  34.14113719]
664.834621661799	[591.13505248 149.56673776   2.6284387 ]
645.5008787654888	[591.46378386 141.9080704  -31.10326609]
694.396766278164	[606.06820385 118.11934407  -1.55940306]
672.4553768530266	[603.68693388  89.3318451  -52.66586749]
657.7617106161626	[599.10720559 115.84282859 -16.00923701]
653.5616365686187	[599.29306437 107.96533121  -8.33529074]
639.7628121561156	[597.21558213 100.39077968   1.60819603]
681.9437065211403	[597.90347976  87.29803703  15.56287714]
643.5298680620457	[613.40723136 111.97978032   1.5135255 ]
39.14210798367094	[600.95196478 153.1640435    6.26541448]
685.1494830392637	[606.52173238  71.70508852 -23.29892473]
678.9468754727824	[603.99775035  68.61625197  -2.25134815]
679.5586002424511	[593.13907421 135.55059335 -35.16742739]
671.6536633705717	[594.49976399  82.81452656 -27.56969275]
667.5220339808843	[608.41423171  99.46056141 -11.00181697]
679.8742026392869	[605.80488812  64.84227193  31.31726948]
648.922509179792	[603.83222102 121.52363053  27.25309144]
675.5264438608751	[602.93185361  88.0694349   25.13274204]
664.4595894433661	[599.58127461  67.73768293  -0.96810052]
617.0383377650846	[603.30197886  90.34806607  26.00518965]
659.0912350809722	[619.57087225  85.92821364 -27.38939256]
658.5253811205773	[597.93874561  98.45022956 -12.19903063]
647.5454249949576	[603.18826006  75.94620919  39.11738358]
695.4707247366217	[595.72798322 106.80070808  14.02226997]
645.3429532666225	[596.15581179 140.63269433  -3.49827366]
665.8763829445763	[619.89689767  51.34410522   3.82271409]
670.9159226426483	[609.26005459  54.88889699  -2.97947874]
659.2351339439033	[579.26889895 123.05857717  14.59789225]
671.6080190735086	[595.48061455 101.96163553 -53.19138215]
681.7499862227846	[597.89442955 131.71462663 -22.80922975]
670.2708265546333	[614.09436981  92.73385587 -49.04030404]
683.3625382542101	[594.26528032 145.10864055 -34.02319761]
655.4578570243295	[595.13996993 143.36914105 -14.15529668]
653.6069460059934	[596.00953958  93.57540636  -4.51444856]
639.2951087890974	[601.65587603 119.34177411 -35.47864963]
681.6189222998912	[581.72103322 153.32774614 -15.58883355]
656.8104157908081	[604.77191951  74.58871819  44.76299367]
666.9607458735	[598.98356582  66.48930406  31.32782915]
657.1994437447815	[602.45089835 108.33270814 -54.80030403]
674.4250503779022	[584.44158592 107.00399718  55.98917638]
660.6298870604103	[591.76259724 104.88688341   3.80121617]
669.9681358024711	[604.54197246 109.56928571  -4.05993979]
659.4652155843148	[581.12028726 125.10087557  18.4757024 ]
615.6455651233323	[606.84270616  64.55501111  -7.94664524]
667.7823987049277	[596.19488427  79.40687637  54.26126259]
649.6988008552116	[594.66090519 136.78907393  17.45649176]
646.8711787445891	[600.69965629 105.91621481 -42.55514643]
660.423814886037	[603.65995565 117.53051828  11.12498831]
662.6746780929848	[593.4164944  117.67170799  33.30536351]
668.2667767062542	[592.18874964 125.35789398  21.65628165]
658.7396724083117	[598.94693167 125.46691635  14.6019452 ]
651.3353217308055	[582.70526339 110.01241391  -4.95206558]
690.1267927686911	[612.4765534  109.82859263  33.80321132]
679.3288429703903	[596.8679437  123.72405912  26.91533841]
688.7609046664281	[615.16329633  71.37161987  -0.87298757]
660.8271597334158	[6.10257688e+02 8.16421591e+01 1.32425009e-01]
663.9140132693973	[602.12143727 100.83503588  14.20112318]
668.5238480342593	[584.00595581 104.33615197 -56.92258218]
668.7033406748417	[587.45896159 102.4088081   56.72784568]
657.2111862435404	[607.95336074  61.55649381  15.79636686]
660.6120397263686	[ 5.92814556e+02  1.54611688e+02 -9.38739371e-02]
673.6495631513525	[606.0894015   69.15379519  11.04103246]
672.2050130505231	[589.84705658 117.90386725 -17.25541157]
659.1398622145198	[592.04069005 107.40825397  36.01230419]
645.9876922847029	[598.6581843   63.65575524  13.13903162]
647.0580378661145	[597.8206448   44.08340083 -15.4198013 ]
658.1430472593579	[614.28362464  72.67330412  20.42131535]
623.5144554668859	[601.10503635  85.65824567  39.2294485 ]
643.4534034691503	[590.49363227 152.61017744  -2.69721971]
663.0368399594472	[624.2332203   60.68747927  -6.16829658]
670.3545519768097	[593.9507408  118.46138733 -44.51309422]
654.8049437880147	[603.29505651 104.31955096 -57.41618608]
677.5358217440242	[608.28716948  51.11723013  26.85525448]
688.6720173216443	[598.93999196 103.62914213   8.22407382]
662.9153967786301	[579.01466552 132.37497388  21.78054481]
674.2746748692928	[594.21167029  99.18572453   8.74771094]
629.0345186192595	[595.2286042  110.19816308  -7.39355225]
691.238016039658	[600.07046458  97.13867009  43.17005764]
683.4558698446759	[584.32722738 144.844777     2.83303379]
681.2587375101742	[599.02595615 100.05442239 -33.16205675]
647.0870785934071	[600.79218709 116.82093805  27.73967943]
689.2002946225721	[606.06736646 110.06367798  47.59028393]
680.9145326159751	[611.05466885 153.37145237  -8.36086412]
685.6158921280299	[610.81098375  87.15550556 -23.69873783]
678.1739258948423	[589.29333643  99.23642381 -45.66198073]
655.9734311522691	[587.17106413  77.21586944  54.25172151]
665.3238298740644	[617.84440198  66.67652646  42.24413744]
699.9187231640193	[603.3160703   88.19764181  -8.73804704]
675.3212116965544	[592.19270584 112.37542045  45.29678101]
667.9138586746778	[603.37653655  93.44069606   4.07390706]
672.6621242749575	[597.27939812 127.48904064 -42.63217697]
664.0987547590374	[600.51215128  96.43397501 -44.88357622]
